# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 10:26:03 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01474500 Schuylkill River at Philadelphia, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01474500
#            TS   parameter     statistic     Description
#        118500       00060     00003     Discharge, cubic feet per second (Mean)
#        118501       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118502       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118503       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118504       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118505       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118506       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        118507       00010     00001     Temperature, water, degrees Celsius (Maximum), [(2)]
#        118508       00010     00002     Temperature, water, degrees Celsius (Minimum), [(2)]
#        118509       00010     00003     Temperature, water, degrees Celsius (Mean), [(2)]
#        118510       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118511       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118513       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        118514       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#        118515       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        118516       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#        118517       00011     00003     Temperature, water, degrees Fahrenheit (Mean)
#        251571       00010     00003     Temperature, water, degrees Celsius (Mean)
#        251572       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        251573       00010     00002     Temperature, water, degrees Celsius (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	118500_00060_00003	118500_00060_00003_cd	118501_00095_00001	118501_00095_00001_cd	118502_00095_00002	118502_00095_00002_cd	118503_00095_00003	118503_00095_00003_cd	118504_00300_00001	118504_00300_00001_cd	118505_00300_00002	118505_00300_00002_cd	118506_00300_00003	118506_00300_00003_cd	118507_00010_00001	118507_00010_00001_cd	118508_00010_00002	118508_00010_00002_cd	118509_00010_00003	118509_00010_00003_cd	118510_00400_00001	118510_00400_00001_cd	118511_00400_00002	118511_00400_00002_cd	118513_80154_00003	118513_80154_00003_cd	118514_80155_00003	118514_80155_00003_cd	118515_00011_00001	118515_00011_00001_cd	118516_00011_00002	118516_00011_00002_cd	118517_00011_00003	118517_00011_00003_cd	251571_00010_00003	251571_00010_00003_cd	251572_00010_00001	251572_00010_00001_cd	251573_00010_00002	251573_00010_00002_cd
USGS	01474500	2013-07-03	5710	A																																						
USGS	01474500	2013-07-04	4240	A																																						
USGS	01474500	2013-07-05	3280	A																																						
USGS	01474500	2013-07-06	2660	A																																						
USGS	01474500	2013-07-07	2210	A																																						
USGS	01474500	2013-07-08	2220	A																																						
USGS	01474500	2013-07-09	1890	A																																						
USGS	01474500	2013-07-10	1680	A																																						
USGS	01474500	2013-07-11	1670	A																																						
USGS	01474500	2013-07-12	1670	A																																						
USGS	01474500	2013-07-13	3550	A																																						
USGS	01474500	2013-07-14	3550	A																																						
USGS	01474500	2013-07-15	2140	A																																						
USGS	01474500	2013-07-16	1600	A																																						
USGS	01474500	2013-07-17	1480	A																																						
USGS	01474500	2013-07-18	1260	A																																						
USGS	01474500	2013-07-19	1070	A																																						
USGS	01474500	2013-07-20	954	A																																						
USGS	01474500	2013-07-21	945	A																																						
USGS	01474500	2013-07-22	988	A																																						
USGS	01474500	2013-07-23	8410	A																																						
USGS	01474500	2013-07-24	6560	A																																						
USGS	01474500	2013-07-25	3900	A																																						
USGS	01474500	2013-07-26	2460	A																																						
USGS	01474500	2013-07-27	1730	A																																						
USGS	01474500	2013-07-28	1530	A																																						
USGS	01474500	2013-07-29	3090	A																																						
USGS	01474500	2013-07-30	2080	A																																						
USGS	01474500	2013-07-31	1740	A																																						
USGS	01474500	2013-08-01	2620	A																																						
USGS	01474500	2013-08-02	2690	A																																						
USGS	01474500	2013-08-03	1770	A																																						
USGS	01474500	2013-08-04	1490	A																																						
USGS	01474500	2013-08-05	1420	A																																						
USGS	01474500	2013-08-06	1210	A																																						
USGS	01474500	2013-08-07	1010	A																																						
USGS	01474500	2013-08-08	1100	A																																						
USGS	01474500	2013-08-09	1690	A																																						
USGS	01474500	2013-08-10	2120	A																																						
USGS	01474500	2013-08-11	2220	A																																						
USGS	01474500	2013-08-12	1650	A																																						
USGS	01474500	2013-08-13	12200	A																																						
USGS	01474500	2013-08-14	6620	A																																						
USGS	01474500	2013-08-15	3420	A																																						
USGS	01474500	2013-08-16	2630	A																																						
USGS	01474500	2013-08-17	2220	A																																						
USGS	01474500	2013-08-18	1890	A																																						
USGS	01474500	2013-08-19	1690	A																																						
USGS	01474500	2013-08-20	1520	A																																						
USGS	01474500	2013-08-21	1370	A																																						
USGS	01474500	2013-08-22	1310	A																																						
USGS	01474500	2013-08-23	1880	A																																						
USGS	01474500	2013-08-24	1450	A																																						
USGS	01474500	2013-08-25	1250	A																																						
USGS	01474500	2013-08-26	1110	A																																						
USGS	01474500	2013-08-27	1040	A																																						
USGS	01474500	2013-08-28	1980	A																																						
USGS	01474500	2013-08-29	2550	A																																						
USGS	01474500	2013-08-30	1800	A																																						
USGS	01474500	2013-08-31	1480	A																																						
USGS	01474500	2013-09-01	1360	A																																						
USGS	01474500	2013-09-02	1800	A																																						
USGS	01474500	2013-09-03	1710	A																																						
USGS	01474500	2013-09-04	1380	A																																						
USGS	01474500	2013-09-05	1110	A																																						
USGS	01474500	2013-09-06	967	A																																						
USGS	01474500	2013-09-07	893	A																																						
USGS	01474500	2013-09-08	828	A																																						
USGS	01474500	2013-09-09	797	A																																						
USGS	01474500	2013-09-10	800	A																																						
USGS	01474500	2013-09-11	841	A																																						
USGS	01474500	2013-09-12	834	A																																						
USGS	01474500	2013-09-13	997	A																																						
USGS	01474500	2013-09-14	1050	A																																						
USGS	01474500	2013-09-15	974	A																																						
USGS	01474500	2013-09-16	827	A																																						
USGS	01474500	2013-09-17	780	A																																						
USGS	01474500	2013-09-18	768	A																																						
USGS	01474500	2013-09-19	722	A																																						
USGS	01474500	2013-09-20	641	A																																						
USGS	01474500	2013-09-21	688	A																																						
USGS	01474500	2013-09-22	1550	A																																						
USGS	01474500	2013-09-23	1210	A																																						
USGS	01474500	2013-09-24	1070	A																																						
USGS	01474500	2013-09-25	856	A																																						
USGS	01474500	2013-09-26	798	A																																						
USGS	01474500	2013-09-27	747	A																																						
USGS	01474500	2013-09-28	646	A																																						
USGS	01474500	2013-09-29	615	A																																						
USGS	01474500	2013-09-30	583	A																																						
USGS	01474500	2013-10-01	570	A																																						
USGS	01474500	2013-10-02	548	A																																						
USGS	01474500	2013-10-03	504	A																																						
USGS	01474500	2013-10-04	506	A																																						
USGS	01474500	2013-10-05	526	A																																						
USGS	01474500	2013-10-06	569	A																																						
USGS	01474500	2013-10-07	843	A																																						
USGS	01474500	2013-10-08	1170	A																																						
USGS	01474500	2013-10-09	1330	A																																						
USGS	01474500	2013-10-10	1180	A																																						
USGS	01474500	2013-10-11	3210	A																																						
USGS	01474500	2013-10-12	8000	A																																						
USGS	01474500	2013-10-13	4650	A																																						
USGS	01474500	2013-10-14	2850	A																																						
USGS	01474500	2013-10-15	2320	A																																						
USGS	01474500	2013-10-16	1960	A																																						
