# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 09:43:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01482800 Delaware River at Reedy Island Jetty, DE
# -----------------------------------------------------------------------------------
#
# Data provided for site 01482800
#            TS   parameter     statistic     Description
#        118703       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118704       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118705       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118706       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118707       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118708       00400     00003     pH, water, unfiltered, field, standard units (Mean)
#        118709       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        118710       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        118711       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        118712       00010     00003     Temperature, water, degrees Celsius (Mean)
#        118713       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118714       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118715       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        214299       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        214300       63680     00003     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Mean)
#        214301       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#
# Data-value qualification codes included in this output:
#   ***  Value unavailable.
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	118703_00095_00001	118703_00095_00001_cd	118704_00095_00002	118704_00095_00002_cd	118705_00095_00003	118705_00095_00003_cd	118706_00400_00001	118706_00400_00001_cd	118707_00400_00002	118707_00400_00002_cd	118708_00400_00003	118708_00400_00003_cd	118709_00400_00008	118709_00400_00008_cd	118710_00010_00001	118710_00010_00001_cd	118711_00010_00002	118711_00010_00002_cd	118712_00010_00003	118712_00010_00003_cd	118713_00300_00001	118713_00300_00001_cd	118714_00300_00002	118714_00300_00002_cd	118715_00300_00003	118715_00300_00003_cd	214299_63680_00001	214299_63680_00001_cd	214300_63680_00003	214300_63680_00003_cd	214301_63680_00002	214301_63680_00002_cd
USGS	01482800	2018-06-20	8960	A	3010	A	4710	A	7.4	A	7.3	A			7.3	A	25.5	A	24.4	A	24.8	A	7.3	A	6.5	A	6.9	A						
USGS	01482800	2018-06-21	9000	A	3120	A	5150	A	7.4	A	7.3	A			7.3	A	25.5	A	24.8	A	25.1	A	7.2	A	6.4	A	6.8	A						
USGS	01482800	2018-06-22	9980	A	3240	A	5710	A	7.4	A	7.3	A			7.4	A	25.3	A	24.5	A	24.9	A	7.2	A	6.4	A	6.8	A						
USGS	01482800	2018-06-23	10600	A	3580	A	5840	A	7.4	A	7.3	A			7.4	A	24.8	A	24.4	A	24.6	A	7.3	A	6.4	A	6.9	A						
USGS	01482800	2018-06-24	10500	A	3860	A	5970	A	7.4	A	7.3	A			7.4	A	25.6	A	24.5	A	24.9	A	7.2	A	6.3	A	6.8	A						
USGS	01482800	2018-06-25	11200	A	3700	A	5430	A	7.5	A	7.3	A			7.4	A	25.5	A	24.8	A	25.0	A	7.4	A	6.5	A	6.9	A						
USGS	01482800	2018-06-26	11900	A	3810	A	6070	A	7.5	A	7.4	A			7.4	A	25.3	A	24.6	A	24.9	A	7.6	A	6.7	A	7.1	A						
USGS	01482800	2018-06-27	11900	A	4290	A	6390	A	7.6	A	7.4	A			7.5	A	25.3	A	24.4	A	24.6	A	7.8	A	6.7	A	7.3	A						
USGS	01482800	2018-06-28	10300	A	3450	A	5640	A	7.5	A	7.3	A			7.4	A	25.4	A	24.3	A	24.7	A	7.5	A	6.7	A	7.3	A						
USGS	01482800	2018-06-29	9390	A	3200	A	4830	A	7.5	A	7.3	A			7.4	A	25.9	A	24.7	A	25.2	A	7.4	A	6.6	A	7.1	A						
USGS	01482800	2018-06-30	9900	A	3190	A	4890	A	7.5	A	7.3	A			7.4	A	26.7	A	25.2	A	25.8	A	7.4	A	6.6	A	7.0	A						
USGS	01482800	2018-07-01	10200	A	3200	A	5170	A	7.5	A	7.3	A			7.4	A	27.1	A	25.7	A	26.3	A	7.5	A	6.4	A	6.9	A						
USGS	01482800	2018-07-02	10300	A	3340	A	5430	A	7.5	A	7.3	A			7.4	A	27.9	A	26.2	A	26.9	A	7.5	A	6.2	A	6.8	A						
USGS	01482800	2018-07-03	10400	A	3410	A	5560	A	7.5	A	7.3	A			7.4	A	28.4	A	26.9	A	27.5	A	7.4	A	6.1	A	6.8	A						
USGS	01482800	2018-07-04	10200	A	3460	A	5460	A	7.5	A	7.3	A			7.4	A	29.0	A	27.4	A	27.9	A	7.6	A	6.1	A	6.8	A						
USGS	01482800	2018-07-05	9510	A	3590	A	5610	A	7.6	A	7.3	A			7.4	A	28.9	A	27.8	A	28.2	A	7.4	A	6.0	A	6.8	A						
USGS	01482800	2018-07-06	9360	A	3490	A	5330	A	7.5	A	7.3	A			7.4	A	28.7	A	27.6	A	28.3	A	7.3	A	5.9	A	6.7	A						
USGS	01482800	2018-07-07	11000	A	3170	A	5830	A	7.6	A	7.4	A			7.5	A	28.4	A	27.0	A	27.6	A	7.7	A	6.5	A	7.1	A						
USGS	01482800	2018-07-08	12000	A	4210	A	7280	A	7.7	A	7.5	A			7.5	A	27.9	A	26.9	A	27.4	A	7.9	A	6.3	A	7.0	A						
USGS	01482800	2018-07-09	12800	A	4220	A	7000	A	7.7	A	7.4	A			7.5	A	28.0	A	26.9	A	27.4	A	7.9	A	6.2	A	6.9	A						
USGS	01482800	2018-07-10	13100	A	4200	A	6870	A	7.7	A	7.4	A			7.5	A	28.2	A	26.9	A	27.4	A	7.8	A	5.5	A	6.9	A						
USGS	01482800	2018-07-11	13800	A	4100	A	6880	A	7.6	A	7.4	A			7.5	A	28.2	A	27.3	A	27.6	A	7.6	A	5.4	A	6.7	A						
USGS	01482800	2018-07-12	13600	A	4840	A	7730	A	7.7	A	7.3	A			7.5	A	28.5	A	27.3	A	27.6	A	7.6	A	5.4	A	6.6	A						
USGS	01482800	2018-07-13	14200	A	5260	A	7770	A	7.6	A	7.4	A			7.5	A	28.2	A	27.2	A	27.6	A	7.4	A	5.5	A	6.6	A						
USGS	01482800	2018-07-14	14300	A	5550	A	8150	A	7.6	A	7.3	A			7.5	A	27.8	A	27.1	A	27.4	A	7.2	A	5.4	A	6.5	A						
USGS	01482800	2018-07-15	13600	A	5420	A	7970	A	7.5	A	7.3	A			7.4	A	27.5	A	27.0	A	27.3	A	7.0	A	5.6	A	6.4	A						
USGS	01482800	2018-07-16	13100	A	5300	A	7920	A	7.6	A	7.4	A			7.4	A	28.2	A	27.1	A	27.5	A	7.2	A	5.4	A	6.4	A						
USGS	01482800	2018-07-17	12800	A	5290	A	7790	A	7.5	A	7.3	A			7.4	A	28.3	A	27.4	A	27.8	A	6.9	A	5.5	A	6.3	A						
USGS	01482800	2018-07-18	11300	A	5080	A	7270	A	7.5	A	7.4	A			7.4	A	28.2	A	27.3	A	27.7	A	7.0	A	5.7	A	6.4	A						
USGS	01482800	2018-07-19	11800	A	5190	A	7580	A	7.6	A	7.4	A			7.5	A	28.2	A	27.1	A	27.6	A	7.2	A	6.0	A	6.6	A						
USGS	01482800	2018-07-20	13200	A	5390	A	8020	A	7.6	A	7.4	A			7.5	A	28.0	A	27.1	A	27.5	A	7.2	A	5.9	A	6.6	A						
USGS	01482800	2018-07-21	13500	A	5820	A	8190	A	7.6	A	7.4	A			7.5	A	27.4	A	26.2	A	26.9	A	7.2	A	6.1	A	6.8	A						
USGS	01482800	2018-07-22	13700	A	6240	A	9750	A	7.7	A	7.4	A			7.6	A	27.1	A	25.8	A	26.5	A	7.5	A	6.0	A	7.0	A						
USGS	01482800	2018-07-23	10700	A	6450	A	8690	A	7.7	A	7.6	A			7.6	A	26.8	A	26.3	A	26.5	A	7.7	A	7.1	A	7.3	A						
USGS	01482800	2018-07-24	10400	A	6200	A	7890	A	7.8	A	7.6	A			7.7	A	26.8	A	26.3	A	26.6	A	7.9	A	7.2	A	7.6	A						
USGS	01482800	2018-07-25	10300	A	4910	A	6830	A	7.7	A	7.5	A			7.7	A	27.0	A	26.3	A	26.5	A	7.7	A	6.7	A	7.4	A						
USGS	01482800	2018-07-26	8790	A	3370	A	5050	A	7.6	A	7.4	A			7.5	A	27.3	A	26.3	A	26.7	A	7.5	A	6.4	A	7.1	A						
USGS	01482800	2018-07-27	8790	A	2490	A	3950	A	7.6	A	7.4	A			7.5	A	27.3	A	26.6	A	26.8	A	7.2	A	6.3	A	6.9	A						
USGS	01482800	2018-07-28	7560	A	1870	A	3200	A	7.5	A	7.4	A			7.4	A	27.4	A	26.5	A	26.9	A	7.1	A	6.3	A	6.7	A						
USGS	01482800	2018-07-29	7290	A	1600	A	3000	A	7.5	A	7.3	A			7.4	A	27.6	A	26.6	A	27.0	A	7.0	A	6.1	A	6.6	A						
USGS	01482800	2018-07-30	7480	A	1500	A	2970	A	7.5	A	7.3	A			7.4	A	27.2	A	26.6	A	26.8	A	6.8	A	6.1	A	6.5	A						
USGS	01482800	2018-07-31	6440	A	1510	A	2710	A	7.5	A	7.3	A			7.4	A	27.0	A	26.4	A	26.7	A	6.9	A	5.9	A	6.5	A						
USGS	01482800	2018-08-01	7390	A	1590	A	3130	A	7.5	A	7.3	A			7.4	A	27.2	A	26.6	A	26.8	A	7.0	A	6.0	A	6.6	A						
USGS	01482800	2018-08-02	5800	A	1530	A	2620	A	7.5	A	7.4	A			7.4	A	27.4	A	26.7	A	27.0	A	7.0	A	6.1	A	6.6	A						
USGS	01482800	2018-08-03	6050	A	1360	A	2540	A	7.5	A	7.4	A			7.4	A	27.4	A	26.9	A	27.2	A	6.9	A	6.1	A	6.6	A						
USGS	01482800	2018-08-04	5130	A	1200	A	2110	A	7.5	A	7.4	A			7.4	A	27.8	A	27.0	A	27.3	A	6.9	A	6.1	A	6.6	A						
USGS	01482800	2018-08-05	3820	A	706	A	1370	A	7.4	A	7.3	A			7.4	A	28.9	A	27.1	A	27.5	A	7.2	A	6.1	A	6.6	A						
USGS	01482800	2018-08-06	4510	A	534	A	1180	A	7.5	A	7.3	A			7.4	A	29.0	A	27.3	A	27.8	A	7.2	A	6.0	A	6.6	A						
USGS	01482800	2018-08-07	4790	A	496	A	1150	A	7.4	A	7.2	A			7.4	A	28.7	A	27.6	A	28.0	A	7.1	A	5.8	A	6.6	A						
USGS	01482800	2018-08-08	5980	A	439	A	1390	A	7.4	A	7.2	A			7.3	A	29.2	A	27.8	A	28.3	A	6.9	A	5.7	A	6.4	A						
USGS	01482800	2018-08-09	6730	A	449	A	1480	A	7.4	A	7.3	A			7.3	A	28.8	A	28.0	A	28.3	A	6.8	A	5.6	A	6.4	A						
USGS	01482800	2018-08-10	7310	A	562	A	1880	A	7.4	A	7.2	A			7.3	A	29.1	A	28.1	A	28.5	A	6.6	A	5.5	A	6.1	A						
USGS	01482800	2018-08-11	7310	A	699	A	1990	A	7.4	A	7.2	A			7.3	A	29.0	A	28.2	A	28.5	A	6.8	A	5.6	A	6.1	A						
USGS	01482800	2018-08-12	6160	A	714	A	1690	A	7.4	A	7.2	A			7.3	A	28.9	A	28.0	A	28.3	A	6.4	A	5.6	A	6.0	A						
USGS	01482800	2018-08-13	5570	A	637	A	1580	A	7.3	A	7.2	A			7.3	A	28.9	A	27.8	A	28.2	A	6.4	A	5.5	A	6.0	A						
USGS	01482800	2018-08-14	3520	A	409	A	1010	A	7.3	A	7.1	A			7.2	A	28.4	A	27.2	A	27.8	A	6.4	A	5.5	A	6.0	A						
USGS	01482800	2018-08-15	809	A	353	A	535	A	7.2	A	7.1	A			7.2	A	27.7	A	27.0	A	27.3	A	6.7	A	5.9	A	6.3	A						
USGS	01482800	2018-08-16	492	A	353	A	431	A	7.2	A	7.1	A			7.1	A	27.8	A	26.9	A	27.3	A	6.8	A	6.1	A	6.3	A						
USGS	01482800	2018-08-17	1470	A	366	A	435	A	7.2	A	7.1	A			7.1	A	28.3	A	27.1	A	27.5	A	6.7	A	5.9	A	6.3	A						
USGS	01482800	2018-08-18	2000	A	368	A	493	A	7.2	A	7.1	A			7.1	A	28.2	A	27.3	A	27.6	A	6.5	A	5.8	A	6.2	A						
USGS	01482800	2018-08-19	3320	A	374	A	852	A	7.3	A	7.1	A			7.1	A	27.7	A	26.8	A	27.2	A	6.5	A	6.1	A	6.3	A						
USGS	01482800	2018-08-20	5520	A	385	A	2010	A	7.4	A	7.1	A			7.2	A	27.5	A	26.5	A	26.9	A	6.8	A	5.4	A	6.3	A						
USGS	01482800	2018-08-21	6810	A	473	A	2620	A	7.4	A	7.1	A			7.3	A	27.0	A	25.9	A	26.4	A	7.1	A	5.4	A	6.5	A						
USGS	01482800	2018-08-22	5380	A	745	A	2040	A	7.4	A	7.2	A			7.3	A	26.6	A	25.8	A	26.3	A	7.0	A	5.9	A	6.6	A						
USGS	01482800	2018-08-23	6100	A	541	A	1600	A	7.4	A	7.2	A			7.3	A	26.0	A	25.4	A	25.8	A	7.2	A	6.4	A	6.8	A						
USGS	01482800	2018-08-24	8920	A	630	A	3160	A	7.4	A	7.2	A			7.3	A	26.2	A	25.1	A	25.7	A	7.2	A	5.9	A	6.6	A						
USGS	01482800	2018-08-25	9110	A	1190	A	3660	A	7.4	A	7.2	A			7.3	A	26.1	A	25.2	A	25.6	A	7.2	A	5.9	A	6.6	A						
USGS	01482800	2018-08-26	9050	A	1640	A	4200	A	7.4	A	7.2	A			7.3	A	26.2	A	25.3	A	25.6	A	7.1	A	5.8	A	6.5	A						
USGS	01482800	2018-08-27	9330	A	1480	A	3690	A	7.4	A	7.2	A			7.3	A	26.6	A	25.5	A	25.9	A	7.0	A	5.9	A	6.5	A						
USGS	01482800	2018-08-28	9380	A	1850	A	4100	A	7.3	A	7.2	A			7.2	A	27.1	A	25.9	A	26.4	A	6.7	A	5.8	A	6.3	A						
USGS	01482800	2018-08-29	9060	A	2100	A	4170	A	7.3	A	7.2	A			7.2	A	27.5	A	26.3	A	26.8	A	6.7	A	5.6	A	6.2	A						
USGS	01482800	2018-08-30	8900	A	2090	A	4030	A	7.3	A	7.2	A			7.2	A	27.6	A	26.7	A	27.1	A	6.7	A	5.6	A	6.2	A						
USGS	01482800	2018-08-31																																
USGS	01482800	2018-09-01																																
USGS	01482800	2018-09-02																																
USGS	01482800	2018-09-03																																
USGS	01482800	2018-09-04																																
USGS	01482800	2018-09-05	9680	A	2440	A	4360	A									28.7	A	27.3	A	27.9	A	6.7	A	5.7	A	6.2	A						
USGS	01482800	2018-09-06	10600	A	2520	A	4690	A									28.9	A	27.7	A	28.2	A	6.6	A	5.6	A	6.1	A						
USGS	01482800	2018-09-07	10800	A	2620	A	4580	A	7.4	A	7.3	A			7.3	A	28.4	A	28.0	A	28.2	A	6.5	A	5.5	A	6.1	A						
USGS	01482800	2018-09-08	10900	A	2640	A	4840	A	7.5	A	7.3	A			7.4	A	28.1	A	27.0	A	27.5	A	6.8	A	5.7	A	6.3	A						
USGS	01482800	2018-09-09	10800	A	2670	A	5900	A	7.6	A	7.4	A			7.5	A	27.1	A	25.3	A	26.1	A	7.4	A	6.3	A	7.0	A						
USGS	01482800	2018-09-10	11500	A	2500	A	6420	A	7.6	A	7.5	A			7.6	A	25.7	A	24.0	A	24.9	A	7.8	A	6.6	A	7.3	A						
USGS	01482800	2018-09-11	9020	A	2170	A	4760	A	7.6	A	7.5	A			7.5	A	24.9	A	23.9	A	24.4	A	7.6	A	6.9	A	7.2	A						
USGS	01482800	2018-09-12	6110	A	1790	A	3430	A	7.5	A	7.4	A			7.5	A	24.9	A	24.2	A	24.4	A	7.3	A	6.8	A	7.1	A						
USGS	01482800	2018-09-13	4210	A	1710	A	2710	A	7.5	A	7.4	A			7.4	A	24.6	A	24.2	A	24.4	A	7.3	A	6.8	A	7.0	A						
USGS	01482800	2018-09-14	4230	A	1440	A	2330	A	7.5	A	7.4	A			7.5	A	24.5	A	24.0	A	24.2	A	7.5	A	6.9	A	7.2	A						
USGS	01482800	2018-09-15	3640	A	1200	A	1990	A	7.5	A	7.4	A			7.5	A	24.5	A	23.9	A	24.2	A	7.6	A	7.0	A	7.3	A						
USGS	01482800	2018-09-16	4570	A	1120	A	1910	A	7.5	A	7.4	A			7.5	A	24.6	A	23.9	A	24.2	A	7.4	A	6.9	A	7.3	A						
USGS	01482800	2018-09-17	5120	A	1140	A	1990	A	7.6	A	7.4	A			7.5	A	24.5	A	24.0	A	24.2	A	7.6	A	6.8	A	7.3	A						
USGS	01482800	2018-09-18	3600	A	1320	A	1870	A	7.6	A	7.4	A			7.5	A	24.7	A	24.1	A	24.4	A	7.6	A	6.9	A	7.4	A						
USGS	01482800	2018-09-19	6360	A	1250	A	2290	A	7.6	A	7.4	A			7.5	A	25.0	A	24.0	A	24.5	A	7.8	A	7.0	A	7.4	A						
USGS	01482800	2018-09-20	6210	A	1400	A	3520	A	7.6	A	7.4	A			7.5	A	25.0	A	24.2	A	24.5	A	7.7	A	6.9	A	7.3	A						
USGS	01482800	2018-09-21	6760	A	1410	A	3170	A	7.6	A	7.4	A			7.5	A	24.6	A	24.0	A	24.2	A	7.8	A	6.8	A	7.4	A						
USGS	01482800	2018-09-22	5720	A	1070	A	2120	A	7.6	A	7.4	A			7.5	A	24.3	A	23.6	A	24.0	A	8.0	A	7.1	A	7.6	A						
USGS	01482800	2018-09-23	6660	A	1010	A	2230	A	7.6	A	7.5	A			7.5	A	23.8	A	22.8	A	23.3	A	7.8	A	7.2	A	7.6	A						
USGS	01482800	2018-09-24	6660	A	1040	A	2810	A	7.6	A	7.5	A			7.6	A	23.5	A	22.3	A	22.8	A	8.0	A	7.3	A	7.7	A						
USGS	01482800	2018-09-25	7730	A	1380	A	3870	A	7.6	A	7.5	A			7.6	A	23.1	A	22.2	A	22.7	A	8.0	A	7.5	A	7.8	A						
USGS	01482800	2018-09-26	6010	A	1200	A	2430	A	7.6	A	7.5	A			7.6	A	23.3	A	22.3	A	22.8	A	7.8	A	7.4	A	7.7	A						
USGS	01482800	2018-09-27	2910	A	887	A	1520	A	7.6	A	7.5	A			7.6	A	23.0	A	22.1	A	22.5	A	8.0	A	7.5	A	7.8	A						
USGS	01482800	2018-09-28	3100	A	613	A	1240	A	7.6	A	7.5	A			7.5	A	22.6	A	21.6	A	22.1	A	7.8	A	7.5	A	7.7	A						
USGS	01482800	2018-09-29	1120	A	335	A	653	A	7.5	A	7.4	A			7.5	A	22.0	A	21.4	A	21.7	A	7.6	A	7.3	A	7.5	A						
USGS	01482800	2018-09-30	881	A	346	A	484	A	7.4	A	7.3	A			7.4	A	21.8	A	21.1	A	21.4	A	7.6	A	7.1	A	7.4	A						
USGS	01482800	2018-10-01	1940	A	359	A	527	A	7.4	A	7.3	A			7.4	A	21.8	A	21.2	A	21.5	A	7.6	A	7.1	A	7.3	A						
USGS	01482800	2018-10-02	2600	A	392	A	630	A	7.4	A	7.3	A			7.4	A	22.3	A	21.4	A	21.8	A	7.7	A	7.1	A	7.4	A						
USGS	01482800	2018-10-03	3000	A	426	A	672	A	7.4	A	7.3	A			7.4	A	22.4	A	21.7	A	22.0	A	7.7	A	7.2	A	7.4	A						
USGS	01482800	2018-10-04	4080	A	452	A	809	A	7.5	A	7.3	A			7.3	A	22.9	A	21.8	A	22.2	A	7.7	A	7.0	A	7.3	A						
USGS	01482800	2018-10-05	4280	A	397	A	904	A	7.4	A	7.3	A			7.4	A	22.3	A	21.7	A	22.0	A	7.7	A	7.1	A	7.4	A						
USGS	01482800	2018-10-06	3480	A	352	A	883	A	7.4	A	7.3	A			7.3	A	22.2	A	21.3	A	21.7	A	7.6	A	7.1	A	7.3	A						
USGS	01482800	2018-10-07	1940	A	340	A	684	A	7.4	A	7.3	A			7.3	A	21.9	A	21.1	A	21.6	A	7.5	A	7.0	A	7.3	A						
USGS	01482800	2018-10-08	2530	A	348	A	554	A	7.3	A	7.2	A			7.3	A	22.1	A	21.1	A	21.5	A	7.3	A	6.9	A	7.1	A						
USGS	01482800	2018-10-09	2970	A	361	A	707	A	7.4	A	7.2	A			7.3	A	22.1	A	21.3	A	21.7	A	7.2	A	6.9	A	7.1	A						
USGS	01482800	2018-10-10	963	A	341	A	545	A	7.3	A	7.2	A			7.2	A	22.2	A	21.5	A	21.9	A	7.2	A	6.8	A	7.0	A						
USGS	01482800	2018-10-11	2180	A	375	A	604	A	7.3	A	7.2	A			7.3	A	22.5	A	21.8	A	22.1	A	7.3	A	6.8	A	7.1	A						
USGS	01482800	2018-10-12	1110	A	328	A	511	A	7.4	A	7.3	A			7.4	A	22.2	A	21.0	A	21.6	A	7.8	A	7.1	A	7.6	A						
USGS	01482800	2018-10-13	1660	A	310	A	478	A	7.5	A	7.3	A			7.4	A	21.4	A	20.0	A	20.7	A	8.0	A	7.5	A	7.7	A						
USGS	01482800	2018-10-14	2340	A	292	A	465	A	7.5	A	7.3	A			7.4	A	20.5	A	19.5	A	19.7	A	8.0	A	7.7	A	7.8	A						
USGS	01482800	2018-10-15	2480	A	287	A	512	A	7.5	A	7.3	A			7.4	A	19.9	A	19.2	A	19.4	A	8.2	A	7.7	A	7.9	A						
USGS	01482800	2018-10-16	4060	A	291	A	885	A	7.5	A	7.3	A			7.4	A	19.5	A	18.7	A	19.1	A	8.5	A	7.8	A	8.1	A						
USGS	01482800	2018-10-17	4400	A	306	A	1230	A	7.5	A	7.3	A			7.4	A	19.4	A	17.8	A	18.6	A	8.8	A	7.8	A	8.2	A						
USGS	01482800	2018-10-18	5750	A	320	A	1750	A	7.6	A	7.4	A			7.5	A	18.4	A	17.3	A	17.7	A	9.0	A	8.2	A	8.7	A						
USGS	01482800	2018-10-19	8420	A	774	A	5040	A	7.7	A	7.4	A			7.6	A	18.2	A	16.7	A	17.6	A	8.9	A	8.2	A	8.6	A						
USGS	01482800	2018-10-20	8760	A	1520	A	4380	A	7.7	A	7.5	A			7.6	A	17.8	A	16.7	A	17.3	A	9.1	A	8.3	A	8.7	A						
USGS	01482800	2018-10-21	9840	A	1150	A	4040	A	7.8	A	7.5	A			7.7	A	17.4	A	15.7	A	16.5	A	9.5	A	8.6	A	9.0	A						
USGS	01482800	2018-10-22	12700	A	2330	A	7110	A	7.8	A	7.6	A			7.7	A	16.5	A	15.3	A	16.1	A	9.3	A	8.6	A	9.0	A						
USGS	01482800	2018-10-23	10600	A	3540	A	6530	A	7.8	A	7.6	A			7.7	A	16.3	A	15.4	A	15.9	A	9.2	A	8.7	A	9.0	A						
USGS	01482800	2018-10-24	9730	A	2970	A	5200	A	7.7	A	7.6	A			7.7	A	16.2	A	14.9	A	15.3	A	9.5	A	8.8	A	9.2	A						
USGS	01482800	2018-10-25	11900	A	3280	A	6090	A	7.8	A	7.7	A			7.7	A	15.4	A	14.4	A	14.9	A	9.5	A	9.0	A	9.3	A						
USGS	01482800	2018-10-26	11400	A	3580	A	6040	A	7.8	A	7.7	A			7.7	A	15.0	A	14.0	A	14.4	A	9.6	A	9.2	A	9.4	A						
USGS	01482800	2018-10-27	13700	A	4580	A	8310	A	7.8	A	7.7	A			7.8	A	14.5	A	13.6	A	14.1	A	9.8	A	9.3	A	9.5	A						
USGS	01482800	2018-10-28	10700	A	4150	A	7250	A	7.8	A	7.7	A			7.7	A	14.2	A	13.5	A	13.8	A	9.7	A	9.3	A	9.5	A						
USGS	01482800	2018-10-29	8570	A	3670	A	5730	A	7.7	A	7.7	A			7.7	A	13.8	A	13.2	A	13.5	A	9.8	A	9.4	A	9.7	A						
USGS	01482800	2018-10-30	8890	A	3210	A	4620	A	7.7	A	7.6	A			7.7	A	13.5	A	12.9	A	13.2	A	9.9	A	9.6	A	9.8	A						
USGS	01482800	2018-10-31	10200	A	3140	A	5080	A	7.8	A	7.6	A			7.7	A	13.5	A	13.0	A	13.2	A	9.9	A	9.5	A	9.8	A						
USGS	01482800	2018-11-01	8680	A	2870	A	4360	A	7.7	A	7.6	A			7.6	A	14.0	A	13.1	A	13.4	A	9.8	A	9.6	A	9.7	A						
USGS	01482800	2018-11-02	7430	A	2620	A	4100	A	7.7	A	7.6	A			7.7	A	14.1	A	13.5	A	13.8	A	9.9	A	9.7	A	9.8	A						
USGS	01482800	2018-11-03	5550	A	1960	A	2970	A	7.7	A	7.6	A			7.6	A	14.1	A	13.5	A	13.9	A	10.0	A	9.6	A	9.9	A						
USGS	01482800	2018-11-04	2310	A	744	A	1560	A	7.7	A	7.5	A			7.6	A	13.6	A	13.0	A	13.4	A	10.0	A	9.7	A	9.9	A						
USGS	01482800	2018-11-05	3980	A	813	A	1450	A	7.7	A	7.5	A			7.6	A	13.5	A	12.9	A	13.2	A	10.0	A	9.6	A	9.8	A						
USGS	01482800	2018-11-06	4100	A	584	A	1240	A	7.6	A	7.4	A			7.5	A	13.5	A	12.8	A	13.1	A	9.9	A	9.4	A	9.7	A						
USGS	01482800	2018-11-07	1080	A	429	A	661	A	7.5	A	7.4	A			7.5	A	13.1	A	12.6	A	12.8	A	9.7	A	9.3	A	9.5	A						
USGS	01482800	2018-11-08	658	A	383	A	510	A	7.5	A	7.4	A			7.4	A	12.9	A	12.3	A	12.6	A	9.6	A	9.3	A	9.5	A						
USGS	01482800	2018-11-09	968	A	382	A	490	A	7.5	A	7.4	A			7.4	A	12.6	A	12.0	A	12.2	A	9.8	A	9.3	A	9.6	A						
USGS	01482800	2018-11-10	452	A	319	A	400	A	7.5	A	7.4	A			7.5	A	12.2	A	10.9	A	11.7	A	10.2	A	9.3	A	9.8	A						
USGS	01482800	2018-11-11	462	A	268	A	361	A	7.5	A	7.4	A			7.5	A	11.2	A	10.7	A	11.0	A	10.1	A	9.8	A	9.9	A						
USGS	01482800	2018-11-12	585	A	305	A	362	A	7.5	A	7.4	A			7.4	A	11.0	A	10.6	A	10.8	A	9.9	A	9.7	A	9.8	A						
USGS	01482800	2018-11-13	703	A	325	A	353	A	7.5	A	7.4	A			7.5	A	10.8	A	10.5	A	10.7	A	10.2	A	9.8	A	10.0	A						
USGS	01482800	2018-11-14	3750	A	229	A	671	A	7.6	A	7.4	A			7.5	A	10.7	A	9.6	A	10.2	A	10.5	A	9.9	A	10.2	A						
USGS	01482800	2018-11-15	4890	A	296	A	1990	A	7.7	A	7.4	A			7.5	A	10.1	A	8.9	A	9.4	A	10.9	A	10.2	A	10.6	A						
USGS	01482800	2018-11-16	7670	A	3160	A	5130	A	7.7	A	7.6	A			7.7	A	9.9	A	8.8	A	9.2	A	11.0	A	10.4	A	10.7	A						
USGS	01482800	2018-11-17	6230	A	1680	A	3390	A	7.7	A	7.5	A			7.6	A	9.7	A	8.5	A	8.8	A	11.0	A	10.5	A	10.8	A						
